,gid,TL_cnt
1491,다사596409,1
1492,다사596410,1
1493,다사596411,2
1494,다사596412,9
1495,다사596413,3
1496,다사596415,1
1497,다사596416,2
1498,다사596417,4
1499,다사596418,2
1500,다사596419,2
1501,다사596420,3
1502,다사596421,5
1503,다사596425,1
1504,다사596426,4
1505,다사596429,2
1506,다사596430,1
1507,다사596431,1
1508,다사596432,1
1509,다사596437,1
1510,다사596439,1
1511,다사596440,3
1512,다사596441,2
1513,다사596442,2
1514,다사596443,3
1515,다사596445,3
1516,다사596446,1
1517,다사596447,1
1518,다사596448,4
1519,다사596450,2
1520,다사596451,14
1521,다사596452,4
1522,다사596453,2
1523,다사596455,2
1524,다사596456,3
1525,다사596457,1
1526,다사596458,1
1527,다사596460,4
1528,다사596461,8
1529,다사596462,3
1530,다사596463,3
1531,다사596466,3
1532,다사596470,7
1533,다사596471,8
1534,다사596472,1
1535,다사596473,8
1536,다사596474,2
1537,다사596475,4
1538,다사597410,1
1539,다사597411,1
1540,다사597412,9
1541,다사597413,2
1542,다사597414,1
1543,다사597415,1
1544,다사597416,2
1545,다사597417,2
1546,다사597418,1
1547,다사597419,1
1548,다사597420,9
1549,다사597421,1
1550,다사597422,2
1551,다사597426,4
1552,다사597427,4
1553,다사597428,3
1554,다사597429,3
1555,다사597432,4
1556,다사597439,1
1557,다사597441,1
1558,다사597442,6
1559,다사597443,1
1560,다사597445,8
1561,다사597447,1
1562,다사597448,5
1563,다사597449,4
1564,다사597450,31
1565,다사597451,3
1566,다사597452,3
1567,다사597453,2
1568,다사597454,2
1569,다사597455,3
1570,다사597456,3
1571,다사597457,4
1572,다사597458,6
1573,다사597459,3
1574,다사597460,5
1575,다사597461,1
1576,다사597466,5
1577,다사597467,1
1578,다사597468,2
1579,다사597469,2
1580,다사597470,7
1581,다사597471,5
1582,다사597472,4
1583,다사597473,7
1584,다사597474,5
1585,다사597475,7
1586,다사597476,3
1587,다사598407,1
1588,다사598409,5
1589,다사598411,1
1590,다사598412,4
1591,다사598413,2
1592,다사598414,1
1593,다사598415,8
1594,다사598416,2
1595,다사598417,4
1596,다사598418,3
1597,다사598419,3
1598,다사598420,2
1599,다사598421,1
1600,다사598422,3
1601,다사598427,2
1602,다사598428,7
1603,다사598429,5
1604,다사598430,3
1605,다사598431,1
1606,다사598434,2
1607,다사598438,3
1608,다사598439,1
1609,다사598440,1
1610,다사598441,7
1611,다사598442,2
1612,다사598448,1
1613,다사598449,2
1614,다사598450,6
1615,다사598451,16
1616,다사598452,4
1617,다사598454,1
1618,다사598457,9
1619,다사598458,2
1620,다사598459,2
1621,다사598460,2
1622,다사598463,1
1623,다사598466,3
1624,다사598467,4
1625,다사598469,4
1626,다사598470,6
1627,다사598471,11
1628,다사598472,1
1629,다사598473,4
1630,다사598474,5
1631,다사598475,1
1632,다사598476,9
1633,다사599402,1
1634,다사599413,1
1635,다사599415,1
1636,다사599416,3
1637,다사599417,1
1638,다사599418,1
1639,다사599419,4
1640,다사599420,1
1641,다사599421,1
1642,다사599422,4
1643,다사599423,5
1644,다사599424,1
1645,다사599427,1
1646,다사599428,2
1647,다사599430,1
1648,다사599432,1
1649,다사599441,4
1650,다사599442,1
1651,다사599445,4
1652,다사599448,1
1653,다사599449,13
1654,다사599450,2
1655,다사599451,12
1656,다사599452,14
1657,다사599453,6
1658,다사599454,4
1659,다사599459,5
1660,다사599465,2
1661,다사599466,2
1662,다사599468,1
1663,다사599469,6
1664,다사599470,13
1665,다사599471,7
1666,다사599472,6
1667,다사599473,7
1668,다사599474,2
1669,다사599475,4
1670,다사599476,6
1671,다사599477,1
1672,다사600414,2
1673,다사600415,1
1674,다사600416,1
1675,다사600417,6
1676,다사600418,2
1677,다사600419,1
1678,다사600420,6
1679,다사600421,2
1680,다사600422,1
1681,다사600423,2
1682,다사600426,1
1683,다사600430,1
1684,다사600432,1
1685,다사600439,1
1686,다사600443,1
1687,다사600444,6
1688,다사600445,5
1689,다사600449,5
1690,다사600450,1
1691,다사600451,11
1692,다사600452,9
1693,다사600453,5
1694,다사600458,4
1695,다사600459,6
1696,다사600461,3
1697,다사600462,4
1698,다사600463,1
1699,다사600464,1
1700,다사600467,4
1701,다사600469,4
1702,다사600470,8
1703,다사600471,13
1704,다사600472,5
1705,다사600473,5
1706,다사600474,3
1707,다사600475,2
1708,다사600476,2
1709,다사600478,1
1710,다사601415,2
1711,다사601416,1
1712,다사601417,5
1713,다사601418,1
1714,다사601419,2
1715,다사601420,3
1716,다사601421,2
1717,다사601422,1
1718,다사601433,7
1719,다사601439,12
1720,다사601449,1
1721,다사601450,20
1722,다사601451,5
1723,다사601452,7
1724,다사601453,2
1725,다사601458,1
1726,다사601459,3
1727,다사601460,2
1728,다사601461,4
1729,다사601462,2
1730,다사601463,6
1731,다사601467,2
1732,다사601468,12
1733,다사601469,2
1734,다사601470,2
1735,다사601471,5
1736,다사601472,9
1737,다사601473,4
1738,다사601474,3
1739,다사601476,1
1740,다사601477,2
1741,다사602395,1
1742,다사602403,2
1743,다사602404,5
1744,다사602405,1
1745,다사602415,1
1746,다사602416,2
1747,다사602417,3
1748,다사602418,2
1749,다사602419,3
1750,다사602420,3
1751,다사602421,3
1752,다사602422,3
1753,다사602431,1
1754,다사602433,22
1755,다사602442,3
1756,다사602448,5
1757,다사602449,7
1758,다사602450,4
1759,다사602451,16
1760,다사602452,12
1761,다사602459,1
1762,다사602460,2
1763,다사602462,5
1764,다사602463,5
1765,다사602464,1
1766,다사602466,1
1767,다사602467,1
1768,다사602469,2
1769,다사602470,2
1770,다사602471,2
1771,다사602472,3
1772,다사602473,3
1773,다사602474,3
1774,다사602475,10
1775,다사602477,2
1776,다사603404,2
1777,다사603415,2
1778,다사603416,1
1779,다사603417,2
1780,다사603420,1
1781,다사603423,1
1782,다사603428,2
1783,다사603431,42
1784,다사603432,29
1785,다사603433,6
1786,다사603434,1
1787,다사603442,1
1788,다사603443,2
1789,다사603444,1
1790,다사603445,1
1791,다사603446,2
1792,다사603447,3
1793,다사603448,2
1794,다사603449,2
1795,다사603450,15
1796,다사603451,8
1797,다사603456,1
1798,다사603458,6
1799,다사603459,6
1800,다사603460,2
1801,다사603464,2
1802,다사603465,1
1803,다사603466,3
1804,다사603468,5
1805,다사603470,1
1806,다사603471,1
1807,다사603472,9
1808,다사603473,1
1809,다사603474,10
1810,다사603475,12
1811,다사603476,5
1812,다사603477,1
1813,다사604416,1
1814,다사604417,4
1815,다사604418,3
1816,다사604431,14
1817,다사604433,5
1818,다사604434,4
1819,다사604441,11
1820,다사604443,5
1821,다사604444,4
1822,다사604446,2
1823,다사604447,3
1824,다사604448,5
1825,다사604449,12
1826,다사604450,45
1827,다사604451,13
1828,다사604452,4
1829,다사604453,7
1830,다사604456,2
1831,다사604457,3
1832,다사604458,4
1833,다사604459,8
1834,다사604460,3
1835,다사604461,1
1836,다사604462,2
1837,다사604463,2
1838,다사604464,1
1839,다사604466,4
1840,다사604467,1
1841,다사604471,3
1842,다사604472,4
1843,다사604473,4
1844,다사604474,5
1845,다사604475,2
1846,다사604476,1
1847,다사605396,1
1848,다사605417,2
1849,다사605418,2
1850,다사605419,1
1851,다사605432,7
1852,다사605433,3
1853,다사605434,6
1854,다사605441,2
1855,다사605442,4
1856,다사605443,1
1857,다사605445,3
1858,다사605446,1
1859,다사605447,1
1860,다사605448,7
1861,다사605449,4
1862,다사605450,4
1863,다사605451,11
1864,다사605452,8
1865,다사605453,1
1866,다사605454,3
1867,다사605455,3
1868,다사605456,1
1869,다사605457,11
1870,다사605458,9
1871,다사605459,3
1872,다사605460,1
1873,다사605461,1
1874,다사605465,1
1875,다사605468,3
1876,다사605473,3
1877,다사605475,3
1878,다사605476,3
1879,다사606388,1
1880,다사606389,2
1881,다사606394,1
1882,다사606417,1
1883,다사606422,1
1884,다사606427,4
1885,다사606429,4
1886,다사606432,1
1887,다사606436,5
1888,다사606440,1
1889,다사606442,3
1890,다사606443,11
1891,다사606446,1
1892,다사606447,13
1893,다사606448,6
1894,다사606449,6
1895,다사606450,10
1896,다사606451,8
1897,다사606452,2
1898,다사606453,2
1899,다사606454,2
1900,다사606455,5
1901,다사606456,2
1902,다사606457,4
1903,다사606458,2
1904,다사606468,2
1905,다사606471,3
1906,다사606472,1
1907,다사606474,3
1908,다사607383,3
1909,다사607388,2
1910,다사607389,1
1911,다사607390,2
1912,다사607420,1
1913,다사607429,4
1914,다사607435,9
1915,다사607436,7
1916,다사607439,2
1917,다사607442,3
1918,다사607444,1
1919,다사607445,1
1920,다사607446,1
1921,다사607447,4
1922,다사607448,8
1923,다사607449,8
1924,다사607450,1
1925,다사607451,2
1926,다사607452,2
1927,다사607453,2
1928,다사607454,3
1929,다사607455,4
1930,다사607456,1
1931,다사607457,1
1932,다사607459,2
1933,다사607466,2
1934,다사607467,4
1935,다사607468,5
1936,다사607469,1
1937,다사607470,7
1938,다사607471,3
1939,다사607472,4
1940,다사607473,1
1941,다사607474,1
1942,다사608383,1
1943,다사608384,4
1944,다사608386,3
1945,다사608391,2
1946,다사608426,3
1947,다사608429,1
1948,다사608437,5
1949,다사608443,3
1950,다사608444,12
1951,다사608446,3
1952,다사608447,3
1953,다사608448,11
1954,다사608449,5
1955,다사608451,11
1956,다사608453,1
1957,다사608454,7
1958,다사608455,6
1959,다사608456,2
1960,다사608457,4
1961,다사608458,2
1962,다사608460,3
1963,다사608467,1
1964,다사608469,7
1965,다사608470,9
1966,다사608471,8
1967,다사609384,1
1968,다사609397,1
1969,다사609421,1
1970,다사609428,3
1971,다사609438,6
1972,다사609441,1
1973,다사609442,1
1974,다사609443,4
1975,다사609444,2
1976,다사609446,1
1977,다사609447,7
1978,다사609448,1
1979,다사609449,3
1980,다사609452,2
1981,다사609453,1
1982,다사609454,1
1983,다사609455,6
1984,다사609456,3
1985,다사609457,1
1986,다사609458,1
1987,다사609468,4
1988,다사609471,22
1989,다사610396,2
1990,다사610398,3
1991,다사610422,1
1992,다사610428,1
1993,다사610437,1
1994,다사610438,40
1995,다사610442,1
1996,다사610443,2
1997,다사610445,2
1998,다사610446,1
1999,다사610447,2
2000,다사610448,2
2001,다사610449,2
2002,다사610450,1
2003,다사610451,1
2004,다사610452,1
2005,다사610453,2
2006,다사610455,1
2007,다사610459,16
2008,다사610460,2
2009,다사610462,1
2010,다사610463,1
2011,다사610465,1
2012,다사610466,2
2013,다사610471,3
2014,다사611398,2
2015,다사611427,6
2016,다사611428,2
2017,다사611435,1
2018,다사611439,13
2019,다사611443,2
2020,다사611444,1
2021,다사611446,2
2022,다사611450,1
2023,다사611451,1
2024,다사611453,1
2025,다사611454,1
2026,다사611456,4
2027,다사611462,15
2028,다사611463,5
2029,다사611464,2
2030,다사611465,1
2031,다사611468,2
2032,다사611470,1
2033,다사612426,6
2034,다사612427,6
2035,다사612433,1
2036,다사612437,1
2037,다사612439,4
2038,다사612444,1
2039,다사612445,1
2040,다사612453,4
2041,다사612454,2
2042,다사612455,1
2043,다사612457,8
2044,다사612461,2
2045,다사612463,3
2046,다사612464,1
2047,다사613394,3
2048,다사613396,1
2049,다사613423,5
2050,다사613427,1
2051,다사613432,1
2052,다사613433,1
2053,다사613438,8
2054,다사613439,6
2055,다사613444,2
2056,다사613445,4
2057,다사613446,3
2058,다사613447,4
2059,다사613448,1
2060,다사613450,3
2061,다사613453,1
2062,다사613454,1
2063,다사613455,1
2064,다사613457,2
2065,다사613461,1
2066,다사613462,2
2067,다사613463,1
2068,다사613464,1
2069,다사613465,1
2070,다사614395,1
2071,다사614397,2
2072,다사614424,1
2073,다사614425,1
2074,다사614439,1
2075,다사614444,1
2076,다사614445,5
2077,다사614447,2
2078,다사614451,2
2079,다사614455,1
2080,다사614462,1
2081,다사614464,1
2082,다사615395,2
2083,다사615445,3
2084,다사615446,3
2085,다사615447,1
2086,다사615449,4
2087,다사615453,3
2088,다사615454,2
2089,다사615456,1
2090,다사615457,5
2091,다사615460,1
2092,다사615462,1
2093,다사615463,1
2094,다사615464,1
2095,다사615466,1
2096,다사616395,1
2097,다사616441,1
2098,다사616445,33
2099,다사616448,1
2100,다사616450,1
2101,다사616451,3
2102,다사616452,1
2103,다사616453,2
2104,다사616454,3
2105,다사616455,2
2106,다사616456,1
2107,다사616457,5
2108,다사616459,1
2109,다사616461,1
2110,다사617419,1
2111,다사617428,2
2112,다사617433,30
2113,다사617434,3
2114,다사617441,1
2115,다사617442,1
2116,다사617445,1
2117,다사617446,2
2118,다사617452,1
2119,다사617454,1
2120,다사617455,4
2121,다사617460,1
2122,다사618428,1
2123,다사618430,1
2124,다사618432,6
2125,다사618433,11
2126,다사618434,11
2127,다사618441,11
2128,다사618444,4
2129,다사618445,1
2130,다사618447,4
2131,다사618451,1
2132,다사619443,2
2133,다사620397,1
2134,다사620399,1
2135,다사620434,4
2136,다사621444,7
2137,다사622434,1
2138,다사623431,1
2139,다사623434,1
2140,다사623437,2
2141,다사624437,6
2142,다사624440,1
2143,다사625426,5
2144,다사625441,1
2145,다사626439,7
2146,다사626441,1
2147,다사627427,1
2148,다사627438,8
2149,다사627439,1
2150,다사628427,3
2151,다사628436,1
2152,다사628437,1
2153,다사628439,15
2154,다사629428,1
2155,다사629429,2
2156,다사629436,2
2157,다사629437,1
2158,다사630400,1
2159,다사630434,1
2160,다사630436,4
2161,다사630439,1
2162,다사631407,1
2163,다사631425,2
2164,다사631427,8
2165,다사631429,3
2166,다사631430,5
2167,다사631435,2
2168,다사631436,2
2169,다사631437,1
2170,다사632426,1
2171,다사632428,1
2172,다사632430,6
2173,다사632434,2
2174,다사632437,7
2175,다사632438,3
2176,다사632440,1
2177,다사633427,3
2178,다사633436,2
2179,다사633437,1
2180,다사633438,3
2181,다사633440,4
2182,다사634429,6
2183,다사634437,2
2184,다사634438,6
2185,다사634439,2
2186,다사634440,2
2187,다사635401,1
2188,다사635414,1
2189,다사635436,1
2190,다사635437,4
2191,다사636413,1
2192,다사636428,1
2193,다사636436,3
2194,다사637429,8
2195,다사637435,4
2196,다사638412,3
2197,다사638415,1
2198,다사638437,1
2199,다사638438,3
2200,다사639424,2
2201,다사640409,5
2202,다사641414,2
2203,다사641426,1
2204,다사641428,1
2205,다사642414,2
2206,다사642415,1
2207,다사643415,2
2208,다사643430,2
2209,다사643436,1
2210,다사644432,7
2211,다사645410,1
2212,다사645416,1
2213,다사645418,1
2214,다사645430,1
2215,다사645433,1
2216,다사646408,1
2217,다사646409,4
2218,다사646410,1
2219,다사646436,2
2220,다사646437,7
2221,다사647402,2
2222,다사647404,2
2223,다사647405,3
2224,다사647408,3
2225,다사647409,1
2226,다사647417,1
2227,다사647434,5
2228,다사648402,1
2229,다사648405,2
2230,다사648409,1
2231,다사648415,3
2232,다사648424,1
2233,다사648432,29
2234,다사648433,4
2235,다사649404,1
2236,다사649405,2
2237,다사649416,2
2238,다사649418,5
2239,다사649431,51
2240,다사649432,2
2241,다사649433,11
2242,다사649435,4
2243,다사650413,1
2244,다사650417,3
2245,다사650433,4
2246,다사651413,1
2247,다사651414,1
2248,다사651417,4
2249,다사651432,5
2250,다사652405,1
2251,다사652406,1
2252,다사652416,2
2253,다사652417,3
2254,다사653416,4
2255,다사654407,1
2256,다사654416,1
2257,다사654417,1
2258,다사655418,1
2259,다사655419,1
2260,다사656419,2
2261,다사657420,1
2262,다사659417,1
2263,다사662409,2
2264,다사662411,1
2265,다사662413,6
2266,다사663408,5
2267,다사663411,5
2268,다사664410,1
2269,다사664412,1
